scorer,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru
labeled-data/milo_15s/Boston-Terrier-Wishes-You-A-Nice-Day_mp4-0010_jpg.rf.0cedb7a959c04548b22da37af9f86ca9.jpg,171.637,410.807,248.237,370.454,224.983,413.543,175.74,328.732,156.591,343.779,201.73,321.892,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_253_single_15s_mp4_mp4-0008_jpg.rf.229f01b698649c64db56bd7a36d9fed7.jpg,,,100.432,335.786,83.08,338.138,126.47,316.846,,,126.331,325.039,,,,,,,110.501,364.752,90.922,357.948,170.766,344.34,197.083,387.63,220.065,417.347,281.268,422.841,,,,,,,,
labeled-data/milo_15s/Dog-Caught-Practicing-His-Kissing-Skills-__-ViralHog_mp4-0003_jpg.rf.57cf58702e38c3e122191812c0c54794.jpg,375.747,243.371,,,463.564,234.008,279.0,178.0,273.0,222.0,,,131.609,364.416,,,,,,,,,115.519,174.613,-222.473,135.373,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_229_single_54s_mp4-0029_jpg.rf.343e134e42cb5797149cffab0bb07852.jpg,438.6,178.587,461.0,181.787,448.733,198.859,456.733,128.438,412.467,145.51,485.533,156.713,453.0,215.931,406.6,237.804,403.933,261.278,484.048,250.19,479.133,274.082,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Shiba-Inu-Enjoying-Furbo-Treat-Time-Caught-On-Furbo-Dog-Camera-_mp4-0010_jpg.rf.7f47d2d9c9cd39bd419d162faa08ae45.jpg,,,185.6,372.443,,,109.867,355.914,104.0,335.654,164.267,275.938,,,,,,,334.4,329.789,354.667,284.468,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Cute-Doodle-Eating-Furbo-Treats-Furbo-Dog-Camera_mp4-0001_jpg.rf.f6e269eb5bce6bc654f2d7a391a1a452.jpg,209.253,40.099,259.863,44.887,223.615,115.335,246.185,-7.778,198.994,0.43,278.33,9.321,,,199.678,139.958,219.512,173.472,337.831,135.17,380.919,163.213,,,,,129.917,47.623,,,,,,,62.893,125.595,30.064,138.59
labeled-data/milo_15s/videoplayback_mp4-0035_jpg.rf.a29bf6450094cb60e464b3d7f8e58399.jpg,,,162.095,178.762,62.523,230.417,167.693,111.601,,,290.19,134.476,238.075,333.023,,,,,,,,,391.273,281.04,,,,,,,,,,,,,,
labeled-data/milo_15s/bobby_120s-4-_mp4-0072_jpg.rf.4443a13384a22eb43b9328d3c2f9f398.jpg,,,,,388.207,212.89,415.657,223.765,421.996,225.092,416.806,230.141,399.437,259.277,,,,,404.357,301.036,398.125,315.815,429.879,251.595,467.117,264.891,507.016,284.096,553.656,282.011,508.494,340.824,495.194,360.62,483.668,321.619,467.117,323.983
labeled-data/milo_15s/The-Cutest-Corgis-Loving-Their-Furbo-Dog-Camera_mp4-0032_jpg.rf.47bbed5ce868865cfcdfecb20ca200ef.jpg,268.443,443.108,296.0,432.667,,,281.869,374.819,245.333,390.667,306.0,370.0,,,,,,,,,,,255.413,312.668,232.117,257.405,227.774,215.959,,,,,,,,,,
labeled-data/milo_15s/Pet-Parents-Tell-Mama-Dog-via-Their-Ring-Cam-to-Feed-Her-Puppies-Does-She-Listen-_mp4-0023_jpg.rf.8901ab4e3b0d41957da4cf1d80d68cb0.jpg,,,,,,,230.803,306.15,,,,,,,,,,,,,,,244.673,287.776,312.525,260.777,389.0,265.277,388.25,330.524,381.877,365.398,366.961,400.516,,,350.388,386.023
labeled-data/milo_15s/Golden-Retriever-discovers-his-puppy-cam____mp4-0024_jpg.rf.8b121b6b064e908edb4262ff843e30c3.jpg,,,,,,,312.0,330.0,200.761,384.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/milo_short_60s_mp4-0049_jpg.rf.c6e4a6f6c11e30fa16d970804e22dc7c.jpg,,,241.0,265.0,227.0,262.0,253.0,250.0,,,265.0,265.0,,,262.0,344.0,246.0,362.0,317.0,342.0,316.0,362.0,302.0,268.0,341.0,265.0,395.0,265.0,468.0,306.0,428.0,347.0,430.0,366.0,374.0,330.0,374.0,346.0
labeled-data/milo_15s/A-3D-rug-that-fools-the-dogs-_mp4-0024_jpg.rf.863df5a0ec67d3b45437f2c03633923f.jpg,,,,,,,,,292.245,263.905,308.69,292.097,,,220.197,378.241,229.724,412.801,186.914,411.524,209.611,443.308,,,,,,,,,,,,,-40.047,398.087,7.162,429.373
labeled-data/milo_15s/dogcam_177_single_60_mp4-0032_jpg.rf.3508dd233bf418b575f820e65a56b029.jpg,132.78,57.912,140.251,55.594,132.522,68.475,,,,,,,,,109.593,108.924,100.06,119.23,162.666,84.706,162.15,99.392,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Confused-Pup-Looks-for-His-Mom-in-the-Ring-Video-Doorbell-RingTV_mp4-0010_jpg.rf.c5fb84fcdd8f01da782160b61dea34eb.jpg,-425.6,391.851,-6.4,548.697,,,-124.77,215.552,-316.855,128.725,22.364,280.175,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Dog-gone-wild-when-mom-wasn-t-home-_mp4-0013_jpg.rf.5e8f1fe2ee1f05983b3e1af46c26b659.jpg,73.132,273.956,373.884,245.49,243.727,520.9,202.289,37.199,27.548,29.603,380.83,16.942,275.591,955.625,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Hidden-cam-recorded-dog-Super-Funny-Cute-Dog-Videos_mp4-0040_jpg.rf.4eb5893b8cb2b800d97db5072acdd0dd.jpg,,,,,,,187.602,86.367,215.758,101.186,165.375,99.704,,,,,,,,,,,202.421,116.005,340.232,203.438,420.252,330.883,504.717,329.402,,,,,,,,
labeled-data/milo_15s/Dog-Home-Alone-Hidden-Camera__mp4-0046_jpg.rf.ac9c190ab907886d040d78923defd88d.jpg,,,,,,,,,,,,,,,,,,,,,,,589.714,368.286,473.598,382.751,246.876,412.389,89.801,446.473,254.285,588.737,272.067,653.942,,,,
labeled-data/milo_15s/dogcam_144_multiple_35s_mp4-0016_jpg.rf.28ff0c9729ac8a5b932e40fdcf52fb3c.jpg,199.213,192.606,231.82,194.87,215.056,190.9,216.198,185.706,201.188,186.37,241.258,189.552,214.957,245.388,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_199_single_53s_mp4-0032_jpg.rf.bdadc81d4615e3f5649d7990feedfb93.jpg,,,294.445,154.836,287.688,161.436,299.952,147.242,,,303.345,151.941,,,,,,,302.738,176.77,,,311.438,156.901,327.385,169.498,337.933,187.051,300.213,183.135,,,,,,,,
labeled-data/milo_15s/dogcam_185_single_34s_mp4-0019_jpg.rf.1b772e76747f618598d2531b364a6512.jpg,102.675,99.215,224.232,138.71,100.92,256.317,,,,,,,,,,,33.339,258.073,,,212.822,276.942,,,,,,,,,,,240.03,260.267,,,,
labeled-data/milo_15s/Adorable-Dog-Reacts-to-Being-Called-Through-Ring-Cam-RingTV-Ring-1080p-h264-_mp4-0019_jpg.rf.1f94375aacd8ab5bb962f1c9dab7ea04.jpg,,,0.005,-69.99,-351.949,475.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Mini-Dachshund-Monty-Boops-the-Ring-Cam-RingTV-1-_mp4-0020_jpg.rf.c71932bbff84fc62443faa2cf2184518.jpg,357.88,217.118,,,407.243,337.564,,,263.103,62.119,,,205.842,272.405,14.315,406.672,30.111,465.907,119.951,427.404,164.378,461.958,113.04,79.89,,,,,,,,,,,-70.589,366.194,-52.819,426.417
labeled-data/milo_15s/Watch-The-Reaction-Rigatoni-Gives-When-Hearing-His-Mom-s-Voice_mp4-0016_jpg.rf.5a68de210adfebc54b6a0b81cbdf5b9a.jpg,,,790.4,321.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_59_single_12s_mp4-0008_jpg.rf.8f96c533e48d1c9ba1e2ab730d1ea38c.jpg,71.076,450.448,82.63,448.798,81.53,461.177,74.102,442.47,64.473,444.671,82.905,443.295,53.194,458.976,56.77,481.26,76.578,501.068,,,,,55.394,437.518,19.906,431.741,-13.933,440.544,-32.089,435.317,-3.143,476.857,1.143,492.571,-21.714,484.0,-23.143,502.571
labeled-data/milo_15s/dogcam_185_single_34s_mp4-0021_jpg.rf.b4f98ffbd25ee322cbdd8f9ab6ab1ad3.jpg,-81.0,36.0,231.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Husky-s-priceless-protest-while-recovering-from-anesthesia_mp4-0040_jpg.rf.5f5043657a73a29740fe7bf236ea76b0.jpg,,,421.769,92.59,306.815,-1.607,,,,,482.08,126.097,,,,,,,,,,,546.192,335.488,,,,,,,,,,,,,,
labeled-data/milo_15s/Shiba-Inu-Plays-With-Lazer-Pointer-Caught-On-Furbo_mp4-0019_jpg.rf.a3dcec76bdb66b762cdeecd7b38fbd44.jpg,282.136,356.526,,,292.478,375.185,294.748,335.849,276.839,330.806,309.125,326.267,,,254.895,358.039,274.065,378.463,,,306.603,372.159,274.822,300.024,239.509,273.548,189.063,265.227,197.387,253.375,,,,,,,207.063,301.902
labeled-data/milo_15s/dalmation2_mp4-0000_jpg.rf.dcb38def26bff22daf5ba795373734fe.jpg,,,,,408.363,94.049,783.162,221.137,967.273,249.622,739.326,424.916,,,,,,,399.596,1042.826,298.773,705.386,932.541,862.244,1035.22,1294.81,,,,,,,,,,,,
labeled-data/milo_15s/videoplayback-1-_mp4-0008_jpg.rf.0198efc360fa5a6e69f2b8404d58b499.jpg,277.347,-62.905,428.305,-51.881,505.461,19.882,309.937,-115.343,148.667,-79.463,,,326.857,299.714,,,,,,,914.355,246.581,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Wandering-Dogs-Make-Themselves-at-Home-RingTV_mp4-0008_jpg.rf.d46c41ce621a3ea13515422a827dd0b3.jpg,,,,,,,73.983,179.675,126.745,200.624,56.199,213.654,,,,,,,,,,,145.696,238.743,251.757,279.675,422.047,284.575,,,,,,,,,,
labeled-data/milo_15s/dogcam_83_multiple_30s_mp4-0019_jpg.rf.b67ec0a243a71c8e203f8e6f06d3ab12.jpg,,,12.0,536.06,19.0,581.06,-15.0,459.06,-24.0,453.06,-11.0,471.06,75.0,458.06,,,112.0,537.0,,,,,15.0,392.06,288.0,199.06,488.0,268.06,654.0,184.06,435.0,491.06,,,,,,
labeled-data/milo_15s/Watch-This-Mini-Dachshund-s-Reaction-When-He-Discovers-a-Ring-Camera-_mp4-0014_jpg.rf.85474903dae46d0ba0361ffdebe4b639.jpg,50.751,12.706,111.429,8.716,93.197,88.79,78.669,-43.716,27.961,-25.194,129.376,-30.893,41.635,110.415,-69.038,219.385,,,19.558,220.525,32.662,268.113,-21.536,47.874,-127.224,60.412,-237.755,116.264,-268.806,205.72,,,,,-224.12,219.842,,
labeled-data/milo_15s/Golden-Doodle-Stretching-On-Furbo-Dog-Camera_mp4-0006_jpg.rf.34bef46e5db1f6501cb107d49024fd95.jpg,,,,,,,,,,,,,,,455.899,410.835,,,,,,,463.371,317.301,363.935,315.002,252.429,282.25,299.03,194.757,138.623,306.383,,,129.427,321.323,105.286,351.203
labeled-data/milo_15s/videoplayback_mp4-0041_jpg.rf.86054fcf758753c50553aeb011bee069.jpg,,,189.463,215.719,68.872,263.948,208.068,144.327,,,288.762,192.095,240.561,380.758,,,,,,,,,392.69,328.789,,,,,,,,,,,,,,
labeled-data/milo_15s/Could-you-resist-that-face-shorts-puppy_mp4-0013_jpg.rf.fb5c0313d048d2902fe15c57ccd3d4b8.jpg,,,554.667,457.33,-26.667,843.884,-66.667,-292.882,,,333.333,-394.186,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_156_multiple_54s_mp4-0029_jpg.rf.0a24620257a35c97b845cb82eb1d31e1.jpg,,,,,,,,,,,,,,,,,,,,,,,211.869,187.224,172.349,183.043,120.342,198.11,70.602,220.388,,,,,,,,
labeled-data/milo_15s/Husky-s-priceless-protest-while-recovering-from-anesthesia_mp4-0036_jpg.rf.cc271730c484ba8104f5bb76bbcd90fc.jpg,240.608,185.279,341.168,202.763,180.022,233.983,312.436,129.082,339.919,110.349,422.99,123.462,,,,,,,,,,,519.646,322.659,,,,,,,,,,,,,,
labeled-data/milo_15s/This-Dog-Heard-Her-Owner-s-Voice___-But-Does-She-Listen-_mp4-0012_jpg.rf.bab72fc5c17bf305c9d5ba6dba8842c5.jpg,164.115,201.034,180.973,201.502,166.451,227.93,175.354,176.924,158.964,179.967,192.212,179.967,194.291,257.531,186.588,313.604,185.664,344.715,230.341,326.541,228.492,360.733,216.842,186.602,262.847,168.673,318.219,158.954,370.451,236.101,340.821,266.113,341.601,293.006,,,317.429,269.231
labeled-data/milo_15s/Puppy-visits-his-favorite-person-and-greets-them-through-Ring-Video-Doorbell-shorts_mp4-0017_jpg.rf.16fdf6cb6d886e9224983402181b2982.jpg,73.009,411.36,366.852,485.362,,,335.044,155.401,179.035,79.462,477.422,291.71,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_65_single_54s_mp4-0030_jpg.rf.2a803566488d4d560bf554d67ebd65db.jpg,-20.286,-71.714,245.429,26.857,11.143,294.0,162.571,-180.286,-11.714,-214.571,286.857,-140.286,-3.143,486.857,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_199_single_53s_mp4-0029_jpg.rf.13ce86083ca7b56d781e64fbea6ff769.jpg,,,290.504,151.258,283.611,153.994,299.695,143.378,,,299.367,148.303,,,,,,,300.664,175.349,294.99,174.898,310.627,156.494,327.048,166.361,340.505,186.39,,,,,,,,,,
labeled-data/milo_15s/buzz_mp4-0075_jpg.rf.4a811efb12bd1703183742d9ed130478.jpg,135.802,182.048,251.8,176.849,90.788,239.227,232.0,80.209,,,326.667,128.195,237.083,416.768,261.322,635.091,,,,,,,,,,,,,54.667,433.439,,,,,116.757,504.27,70.012,617.763
labeled-data/milo_15s/Furbo-Dog-Camera-Saved-This-Dog-Owners-House_mp4-0033_jpg.rf.984fffbdac21fe75cc76af5d02c69b01.jpg,,,442.403,111.932,411.089,117.593,451.064,91.617,,,482.377,97.945,483.178,197.501,437.073,298.723,428.642,337.079,482.846,306.744,466.781,337.467,,,,,,,391.85,276.299,,,466.204,299.284,,,,
labeled-data/milo_15s/dogcam_56_single_23_mp4-0013_jpg.rf.dee977b5842a619844ad80bb1bfd7caa.jpg,,,-38.544,361.892,-79.445,371.425,-30.747,334.903,-32.624,330.759,-20.237,341.014,-26.819,400.578,,,41.197,495.382,55.373,506.856,41.119,528.716,26.761,350.639,94.816,356.668,181.394,364.096,270.125,362.005,184.409,489.976,170.776,523.421,,,151.134,484.044
labeled-data/milo_15s/Doodle-Caught-Doing-Yoga-On-Furbo-Dog-Camera_mp4-0006_jpg.rf.769a99e588a403d313adbb98595ddd9c.jpg,,,,,,,,,,,,,,,,,,,,,,,455.467,325.996,370.66,330.1,264.651,289.062,284.485,198.095,143.596,313.685,122.394,328.732,135.389,341.727,106.664,351.303
labeled-data/milo_15s/dogcam_53_single_35s_mp4-0022_jpg.rf.ae07e2e564075ab78b92badbfeab706f.jpg,-77.0,201.0,64.0,-66.0,-7.0,77.0,,,,,,,389.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/The-Cutest-Golden-Retriever-Dog-Caught-On-Camera_mp4-0014_jpg.rf.d0eff4397c44e5d02bad6a87eea25cb0.jpg,207.44,216.68,217.501,214.627,215.653,228.178,,,195.626,204.944,205.798,200.665,202.923,234.543,214.589,246.199,236.075,244.033,,,,,174.14,220.333,157.262,231.437,137.275,244.971,175.633,275.526,,,186.613,260.884,176.574,268.729,193.665,268.729
labeled-data/milo_15s/Adorable-Shiba-Puppy-Playing-With-Toys_mp4-0013_jpg.rf.3a9f65a8591bfcdb9af3ee025be7688c.jpg,,,,,,,265.332,201.057,252.087,188.57,256.835,186.936,234.179,217.406,238.966,228.794,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Service-Dog-Obeys-Mom-s-Instructions-Over-Ring-Cam-_-RingTV_mp4-0040_jpg.rf.ca8c7156d057be73b00ddbfbf263c4b2.jpg,241.6,74.243,832.0,-34.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_173_single_50s_mp4-0028_jpg.rf.cc88b7aed086643f9f53806a0e5ad20c.jpg,,,,,,,,,,,,,,,217.626,273.298,,,190.486,261.815,,,203.708,221.453,159.519,210.667,111.85,237.459,46.784,212.407,88.189,304.613,80.882,334.884,134.814,317.835,145.601,348.454
labeled-data/milo_15s/Puppy-visits-his-favorite-person-and-greets-them-through-Ring-Video-Doorbell-shorts_mp4-0019_jpg.rf.f057ff8bb78f693f004b5ddcb41664b2.jpg,116.934,206.684,316.868,280.897,100.273,506.566,297.178,53.714,192.666,30.996,453.188,168.82,121.478,689.826,,,,,,,,,,,509.23,571.691,,,,,,,,,,,,
labeled-data/milo_15s/buzz_mp4-0085_jpg.rf.7960e799ba10707ac2431d286c89f95d.jpg,174.721,181.063,316.966,179.261,226.667,250.826,249.333,80.209,161.778,145.556,345.111,122.222,242.667,401.449,243.143,629.768,,,,,,,,,,,,,25.274,447.763,,,,,98.667,521.414,55.884,627.065
labeled-data/milo_15s/dogcam_173_single_50s_mp4-0031_jpg.rf.100d2bacb3371a0eb76685ddb4bb7653.jpg,,,,,,,176.857,194.0,187.333,196.857,166.381,195.429,107.271,266.771,,,,,,,,,174.0,215.429,133.524,221.619,100.667,259.238,170.19,303.048,81.619,307.81,80.191,334.0,136.381,328.762,147.81,353.524
labeled-data/milo_15s/German-Shepherd-s-HILARIOUS-Reaction-to-Motion-Detector-_mp4-0007_jpg.rf.64f1546c4008a9b7274a4097622fbcb0.jpg,163.121,159.875,256.614,168.889,208.681,269.472,211.054,111.956,169.833,102.333,247.122,110.515,185.667,367.333,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/milo_short_60s_mp4-0051_jpg.rf.c404d1a89d82473431e2c90a4d9e53da.jpg,,,175.081,269.225,159.98,264.648,194.885,252.773,,,206.0,267.0,197.0,307.0,223.0,365.0,211.525,377.501,245.833,380.497,228.933,397.711,245.108,285.734,273.614,278.705,299.777,265.429,349.37,308.383,332.969,352.509,322.816,366.176,,,292.748,348.995
labeled-data/milo_15s/Dogs-Alone-_-We-want-to-see-your-stories-_-Channel-4_mp4-0059_jpg.rf.5a05a70e3ac5bd8c5b0cb4247d677b4b.jpg,,,,,,,326.0,214.0,,,69.0,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Watch-This-Golden-Retriever-s-Reaction-to-Hearing-Owner-s-Voice-on-Ring-RingTV_mp4-0023_jpg.rf.a2b16220984f3c325b9ec1061b8e8b2e.jpg,171.234,265.094,690.766,-7.453,1073.258,657.711,242.633,-217.469,-224.571,202.571,506.857,-261.714,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Caught-on-Camera-Dog-Rings-Doorbell_mp4-0005_jpg.rf.0257e94819e1825eb461179496174600.jpg,,,,,,,545.111,346.193,284.43,406.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/This-Golden-Retriever-is-doing-a-drowsy-_-Furbo-Dog-Camera_mp4-0033_jpg.rf.89c9a5defbed56e12d7bd7c696d1e586.jpg,,,191.209,223.428,188.259,283.685,151.167,191.403,159.175,128.587,195.424,140.807,,,349.272,302.226,322.632,339.983,404.0,324.98,393.97,390.111,311.222,72.523,,,,,,,,,,,,,,
labeled-data/milo_15s/bobby_120s-4-_mp4-0074_jpg.rf.d4e61efc298549887a69350d46342775.jpg,,,,,368.93,229.899,395.663,229.195,402.135,228.351,398.758,235.81,395.905,270.082,395.481,298.611,,,399.029,307.482,,,421.073,252.988,463.389,267.689,501.771,283.84,542.445,260.339,505.704,339.925,497.342,356.906,,,474.538,321.929
labeled-data/milo_15s/Hidden-cam-recorded-dog-Super-Funny-Cute-Dog-Videos_mp4-0035_jpg.rf.32c2ac306b342ee41e0c4d39b61fce4a.jpg,,,125.331,93.742,101.657,113.892,185.693,24.949,186.941,21.831,192.552,31.288,174.696,142.974,,,,,,,,,253.822,90.897,412.075,140.269,496.612,281.621,481.057,402.008,393.815,377.66,,,422.219,382.394,,
labeled-data/milo_15s/dogcam_34_multiple_46s_mp4-0011_jpg.rf.5bbd05ac19866cb17369543fe022e92e.jpg,715.429,-26.0,935.429,21.143,1136.857,412.571,662.571,-221.714,391.143,-133.143,,,484.0,344.0,22.571,591.143,,,485.429,585.429,,,201.143,22.571,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_235_single_17s_mp4_mp4-0002_jpg.rf.195f4f4402feb23bb88c3dbbf3f50262.jpg,,,377.426,272.728,355.682,270.457,418.692,273.569,,,415.82,278.807,399.495,318.798,401.967,390.816,390.732,391.473,443.189,443.358,431.624,451.819,438.115,298.034,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_229_single_54s_mp4-0030_jpg.rf.59ccae596a3470d3a23b9c02f9dc1be2.jpg,439.133,186.055,460.467,188.723,453.0,205.795,455.133,136.441,410.238,154.952,491.191,166.857,454.067,222.333,409.267,238.871,403.933,261.278,482.143,250.19,482.867,276.749,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Shiba-Inu-Dog-Treat-Catch-Fail-Furbo-Dog-Camera_mp4-0005_jpg.rf.bd101409049b7e97a20df9ce2ca041f5.jpg,,,,,326.0,298.833,304.0,245.333,,,296.667,257.5,352.667,269.5,,,,,365.333,301.333,356.667,325.333,346.667,216.833,393.333,192.833,454.0,193.5,,,457.333,306.833,444.667,339.5,,,446.0,324.833
labeled-data/milo_15s/Dogs-Alone-_-We-want-to-see-your-stories-_-Channel-4_mp4-0060_jpg.rf.a0691a1947f80aa02d79e43835b4d0bf.jpg,,,,,,,331.0,212.0,,,69.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/This-Dog-Was-Caught-Being-a-Bad-Boy-_mp4-0029_jpg.rf.043cdc9e19da92838b5b36471ce6a4bb.jpg,,,,,,,,,,,,,,,,,,,,,,,,,331.2,138.975,,,467.2,94.162,385.6,342.236,371.2,406.255,432.0,350.238,419.2,414.257
labeled-data/milo_15s/buzz_mp4-0086_jpg.rf.67f22bd501fa0ed30eb4eae044e69997.jpg,174.272,181.302,312.0,174.848,226.667,250.826,246.295,79.488,160.768,146.163,337.333,120.197,242.667,401.449,246.295,634.043,,,,,,,,,,,,,24.825,446.632,,,,,98.667,521.414,57.236,630.439
labeled-data/milo_15s/dogcam_143_single_8s_mp4-0005_jpg.rf.9bb0ea48eb4eb60cdf3a929c44139341.jpg,100.667,335.905,121.143,333.524,114.0,346.857,106.381,318.286,95.429,325.905,121.143,316.381,,,121.619,374.476,124.952,387.333,150.19,367.333,152.571,379.238,,,107.809,297.333,106.381,283.524,91.143,288.286,,,,,,,,
labeled-data/milo_15s/Owner-Tells-Dog-To-Go-Back-Inside-Via-Spotlight-Cam_mp4-0012_jpg.rf.cf04ac6272fe1f28ca6ee75aa31e1a75.jpg,161.146,205.179,181.208,206.105,165.775,231.107,174.726,177.09,153.121,181.103,191.394,184.807,182.594,247.589,185.885,318.355,180.125,347.978,227.848,330.698,226.203,366.904,,,257.47,170.241,328.721,163.328,371.018,235.247,339.751,264.047,340.574,301.075,,,315.89,269.807
labeled-data/milo_15s/dogcam_77_single_10s_mp4-0006_jpg.rf.09e2cba14aeaf518067988c719040bb1.jpg,,,,,119.608,197.555,,,,,,,,,,,,,,,,,,,26.234,194.221,-11.401,232.809,-36.174,269.015,,,,,,,,
labeled-data/milo_15s/Watch-The-Reaction-Rigatoni-Gives-When-Hearing-His-Mom-s-Voice_mp4-0014_jpg.rf.6c179a89b272b64ade4e456813df7595.jpg,,,767.2,241.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_90_single_66s_mp4-0007_jpg.rf.ecac2bf28bd667bcb530817e619eca37.jpg,,,,,,,141.801,304.947,147.584,307.203,135.541,305.202,,,,,,,,,,,146.218,323.559,167.508,335.701,181.921,400.343,171.08,368.811,147.193,470.041,115.826,488.466,206.147,435.131,220.17,448.255
labeled-data/milo_15s/Adorable-Dog-Talks-to-Owner-Through-Ring-_mp4-0028_jpg.rf.71e5f5719b182e2736a9abe232d2e619.jpg,52.8,302.224,217.6,-61.085,606.4,348.638,-176.0,-85.092,-302.4,268.614,36.8,-280.35,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Shiba-Inu-Plays-With-Lazer-Pointer-Caught-On-Furbo_mp4-0004_jpg.rf.03ed5043f78bbe0e76a8af517e235e02.jpg,,,,,253.619,292.461,,,256.811,253.167,,,,,246.748,305.575,268.146,291.548,,,,,231.063,246.426,202.249,253.985,150.074,268.789,176.264,245.607,135.07,328.79,137.798,336.972,183.63,349.245,202.182,361.791
labeled-data/milo_15s/Shiba-Inu-Dog-Treat-Catch-Fail-Furbo-Dog-Camera_mp4-0001_jpg.rf.5cd2cad1515693900c39f5d8b4809691.jpg,125.138,303.942,201.333,298.167,176.667,384.167,148.959,214.019,107.868,236.053,196.6,231.289,165.333,426.167,,,,,,,,,,,,,,,222.207,162.209,263.894,375.404,265.68,420.068,,,,
labeled-data/milo_15s/dogcam_199_single_53s_mp4-0006_jpg.rf.76e6dac30f59b0ead34c06b901d09441.jpg,,,,,,,,,,,,,,,,,,,59.493,293.207,67.78,310.507,,,47.963,225.811,65.978,203.826,,,75.346,251.039,74.265,265.095,,,,
labeled-data/milo_15s/Adorable-Dog-Talks-to-Owner-Through-Ring-_mp4-0031_jpg.rf.5107e3912dd181959aa990207b3d0926.jpg,17.028,404.02,178.02,409.215,83.2,556.699,118.947,302.721,-1.6,315.028,228.655,327.396,76.8,681.537,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/buzz_mp4-0077_jpg.rf.6af0766fa508560b2e90f41baf9ee97c.jpg,149.333,186.844,282.556,182.968,158.667,260.156,232.895,82.591,,,325.333,122.863,222.667,413.445,250.422,633.204,,,,,,,,,,,,,40.093,437.287,,,,,107.282,508.428,64.437,618.55
labeled-data/milo_15s/dogcam_229_single_54s_mp4-0006_jpg.rf.7c3d3ee99fb8aeb77775ad69c32c2d5e.jpg,,,,,,,,,,,,,,,,,,,-60.733,273.702,-62.867,314.248,-91.667,130.726,2.733,90.714,58.733,96.583,,,64.6,221.42,61.933,269.968,,,,
labeled-data/milo_15s/Dogs-Alone-_-We-want-to-see-your-stories-_-Channel-4_mp4-0012_jpg.rf.4e77fcbfe90405d44fcad99c7e915250.jpg,,,,,,,130.667,95.667,454.0,139.0,-167.667,200.667,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_96_multiple_49s_mp4-0005_jpg.rf.b07c1b047e1761da676c3a8b83e22baa.jpg,224.092,217.285,,,241.889,229.536,214.561,191.262,208.089,199.953,,,,,214.476,293.048,218.286,304.0,226.743,274.407,231.143,278.286,,,172.571,214.952,143.27,216.628,,,,,,,158.762,277.81,169.606,296.049
